COUNTRY_SHORT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_ALPHA_2_CODE,PROVINCE_STATE_NAME,COUNTY_NAME,COUNTY_FIPS_NUMBER,GEO_LATITUDE,GEO_LONGITUDE,GEO_REGION_POPULATION_COUNT,DATA_SOURCE_NAME
United States,USA,US,Kansas,Gray,20069,37.7435,-100.4335,5988,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Greeley,20071,38.4836,-101.8061,1232,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Greenwood,20073,37.889,-96.2419,5982,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Hamilton,20075,38.0149,-101.793,2539,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Harper,20077,37.1909,-98.0755,5436,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Harvey,20079,38.0434,-97.4275,34429,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Haskell,20081,37.5692,-100.8713,3968,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Hodgeman,20083,38.1023,-99.8976,1794,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Jackson,20085,39.4411,-95.8028,13171,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Jefferson,20087,39.2278,-95.385,19043,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Jewell,20089,39.7907,-98.2187,2879,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Johnson,20091,38.9038,-94.8319,602401,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Kearny,20093,38.0015,-101.3222,3838,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Kingman,20095,37.5652,-98.1363,7152,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Kiowa,20097,37.5618,-99.2855,2475,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Labette,20099,37.1903,-95.2979,19618,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Lane,20101,38.4745,-100.4666,1535,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Leavenworth,20103,39.1929,-95.0405,81758,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Lincoln,20105,39.0557,-98.2068,2962,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Linn,20107,38.2138,-94.8444,9703,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Logan,20109,38.9175,-101.1482,2794,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Lyon,20111,38.4561,-96.1521,33195,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Marion,20115,38.3482,-97.1048,11884,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Marshall,20117,39.7854,-96.523,9707,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,McPherson,20113,38.3988,-97.6483,28542,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Meade,20119,37.2402,-100.3633,4033,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Miami,20121,38.5598,-94.8386,34237,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Mitchell,20123,39.3898,-98.2098,5979,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Montgomery,20125,37.1913,-95.7428,31829,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Morris,20127,38.6985,-96.6403,5620,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Morton,20129,37.1923,-101.7989,2587,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Nemaha,20131,39.7853,-96.0142,10231,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Neosho,20133,37.5657,-95.3067,16007,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Ness,20135,38.4805,-99.9165,2750,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Norton,20137,39.7845,-99.9037,5361,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Osage,20139,38.6542,-95.7293,15949,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Osborne,20141,39.3506,-98.7681,3421,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Ottawa,20143,39.134,-97.6509,5704,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Pawnee,20145,38.1817,-99.2412,6414,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Phillips,20147,39.7853,-99.3468,5234,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Pottawatomie,20149,39.3466,-96.3539,24383,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Pratt,20151,37.6507,-98.74,9164,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Rawlins,20153,39.7927,-101.0755,2530,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Reno,20155,37.9486,-98.0871,61998,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Republic,20157,39.8302,-97.6509,4636,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Rice,20159,38.3404,-98.2024,9537,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Riley,20161,39.3056,-96.8015,74232,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Rooks,20163,39.3436,-99.3251,4920,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Rush,20165,38.5192,-99.3097,3036,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Russell,20167,38.9163,-98.7621,6856,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Saline,20169,38.7896,-97.6502,54224,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Scott,20171,38.4893,-100.9072,4823,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Sedgwick,20173,37.6926,-97.4802,516042,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Seward,20175,37.1844,-100.8516,21428,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Shawnee,20177,39.0407,-95.724,176875,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Sheridan,20179,39.3517,-100.4417,2521,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Sherman,20181,39.3527,-101.72,5917,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Smith,20183,39.7851,-98.7853,3583,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Stafford,20185,38.0428,-98.6929,4156,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Stanton,20187,37.5694,-101.784,2006,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Stevens,20189,37.1918,-101.3117,5485,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Sumner,20191,37.2327,-97.4761,22836,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Thomas,20193,39.3506,-101.056,7777,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Trego,20195,38.9139,-99.8731,2803,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Wabaunsee,20197,38.975,-96.2241,6931,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Wallace,20199,38.9078,-101.7635,1518,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Washington,20201,39.7912,-97.0874,5406,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Wichita,20203,38.4844,-101.3475,2119,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Wilson,20205,37.5659,-95.7434,8525,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Woodson,20207,37.8865,-95.7388,3138,Census Bureau - 2019 Estimate
United States,USA,US,Kansas,Wyandotte,20209,39.0949,-94.7579,165429,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Adair,21001,37.1179,-85.3011,19202,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Allen,21003,36.7821,-86.2158,21315,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Anderson,21005,38.0072,-84.9809,22747,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Ballard,21007,37.0728,-89.0182,7888,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Barren,21009,36.9559,-85.9523,44249,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Bath,21011,38.1478,-83.7763,12500,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Bell,21013,36.7691,-83.6441,26032,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Boone,21015,38.9622,-84.721,133581,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Bourbon,21017,38.2195,-84.2238,19788,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Boyd,21019,38.3696,-82.6985,46718,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Boyle,21021,37.6248,-84.8608,30060,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Bracken,21023,38.7151,-84.0765,8303,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Breathitt,21025,37.5153,-83.3353,12630,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Breckinridge,21027,37.8123,-86.4205,20477,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Bullitt,21029,37.9623,-85.7158,81676,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Butler,21031,37.1976,-86.6579,12879,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Caldwell,21033,37.1651,-87.8705,12747,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Calloway,21035,36.6237,-88.2703,39001,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Campbell,21037,38.962,-84.3659,93584,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Carlisle,21039,36.8632,-88.9716,4760,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Carroll,21041,38.6688,-85.1085,10631,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Carter,21043,38.3367,-83.0088,26797,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Casey,21045,37.3273,-84.9335,16159,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Christian,21047,36.9104,-87.4781,70461,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Clark,21049,37.9696,-84.156,36263,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Clay,21051,37.1482,-83.7483,19901,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Clinton,21053,36.7537,-85.1245,10218,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Crittenden,21055,37.3369,-88.0854,8806,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Cumberland,21057,36.7784,-85.408,6614,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Daviess,21059,37.7459,-87.0688,101511,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Edmonson,21061,37.2033,-86.233,12150,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Elliott,21063,38.1318,-83.0627,7517,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Estill,21065,37.6982,-83.9308,14106,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Fayette,21067,38.0282,-84.4715,323152,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Fleming,21069,38.3482,-83.6784,14581,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Floyd,21071,37.5213,-82.7592,35589,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Franklin,21073,38.2397,-84.8667,50991,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Fulton,21075,36.5746,-89.0626,5969,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Gallatin,21077,38.7594,-84.9018,8869,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Garrard,21079,37.6516,-84.55,17666,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Grant,21081,38.6403,-84.6381,25069,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Graves,21083,36.7244,-88.6522,37266,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Grayson,21085,37.4721,-86.3497,26427,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Green,21087,37.2912,-85.5544,10941,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Greenup,21089,38.5657,-82.9522,35098,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Hancock,21091,37.8268,-86.7573,8722,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Hardin,21093,37.726,-85.94,110958,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Harlan,21095,36.844,-83.2797,26010,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Harrison,21097,38.4301,-84.3284,18886,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Hart,21099,37.2995,-85.9087,19035,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Henderson,21101,37.8072,-87.5774,45210,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Henry,21103,38.4671,-85.1459,16126,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Hickman,21105,36.6502,-88.9928,4380,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Hopkins,21107,37.3381,-87.5846,44686,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Jackson,21109,37.4156,-83.9961,13329,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Jefferson,21111,38.1944,-85.6526,766757,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Jessamine,21113,37.866,-84.572,54115,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Johnson,21115,37.8526,-82.8331,22188,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Kenton,21117,38.9462,-84.535,166998,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Knott,21119,37.3502,-82.9377,14806,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Knox,21121,36.8716,-83.8549,31145,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Larue,21123,37.5774,-85.7119,14398,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Laurel,21125,37.1377,-84.1151,60813,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Lawrence,21127,38.0749,-82.7514,15317,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Lee,21129,37.6037,-83.7001,7403,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Leslie,21131,37.1023,-83.3517,9877,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Letcher,21133,37.1142,-82.8932,21553,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Lewis,21135,38.5222,-83.3941,13275,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Lincoln,21137,37.4428,-84.6585,24549,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Livingston,21139,37.2032,-88.3267,9194,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Logan,21141,36.8586,-86.8644,27102,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Lyon,21143,37.0257,-88.0819,8210,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Madison,21151,37.7168,-84.291,92987,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Magoffin,21153,37.6908,-83.0969,12161,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Marion,21155,37.5778,-85.2723,19273,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Marshall,21157,36.9053,-88.3329,31100,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Martin,21159,37.8157,-82.526,11195,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Mason,21161,38.6145,-83.8041,17070,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,McCracken,21145,37.0851,-88.7237,65418,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,McCreary,21147,36.7781,-84.4911,17231,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,McLean,21149,37.5321,-87.2117,9207,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Meade,21163,37.9991,-86.2525,28572,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Menifee,21165,37.9388,-83.6113,6489,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Mercer,21167,37.8246,-84.8676,21933,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Metcalfe,21169,37.0023,-85.6238,10071,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Monroe,21171,36.7285,-85.7189,10650,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Montgomery,21173,38.0463,-83.92,28157,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Morgan,21175,37.9136,-83.2228,13309,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Muhlenberg,21177,37.2285,-87.1373,30622,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Nelson,21179,37.7582,-85.5289,46233,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Nicholas,21181,38.3265,-83.9972,7269,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Ohio,21183,37.4755,-86.8745,23994,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Oldham,21185,38.4048,-85.4772,66799,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Owen,21187,38.5319,-84.8467,10901,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Owsley,21189,37.399,-83.6845,4415,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Pendleton,21191,38.6954,-84.3654,14590,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Perry,21193,37.2181,-83.1793,25758,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Pike,21195,37.471,-82.3248,57876,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Powell,21197,37.8252,-83.7968,12359,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Pulaski,21199,37.1116,-84.5965,64979,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Robertson,21201,38.5144,-84.0653,2108,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Rockcastle,21203,37.3462,-84.3152,16695,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Rowan,21205,38.207,-83.4425,24460,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Russell,21207,37.0073,-85.0286,17923,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Scott,21209,38.3021,-84.5863,57004,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Shelby,21211,38.1963,-85.2104,49024,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Simpson,21213,36.7631,-86.5716,18572,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Spencer,21215,38.0446,-85.3081,19351,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Taylor,21217,37.338,-85.3025,25769,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Todd,21219,36.8587,-87.1772,12294,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Trigg,21221,36.8204,-87.9047,14651,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Trimble,21223,38.6152,-85.333,8471,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Union,21225,37.6855,-87.9466,14381,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Warren,21227,36.9834,-86.4059,132896,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Washington,21229,37.7743,-85.1824,12095,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Wayne,21231,36.8007,-84.8154,20333,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Webster,21233,37.4948,-87.7015,12942,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Whitley,21235,36.7804,-84.1636,36264,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Wolfe,21237,37.7403,-83.489,7157,Census Bureau - 2019 Estimate
United States,USA,US,Kentucky,Woodford,21239,38.0212,-84.7437,26734,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Acadia,22001,30.2656,-92.4008,62045,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Allen,22003,30.6655,-92.7883,25627,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Ascension,22005,30.2049,-90.892,126604,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Assumption,22007,29.8531,-91.0545,21891,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Avoyelles,22009,31.0964,-91.9696,40144,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Beauregard,22011,30.6436,-93.3292,37497,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Bienville,22013,32.3661,-93.0878,13241,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Bossier,22015,32.6292,-93.599,127039,Census Bureau - 2019 Estimate
United States,USA,US,Louisiana,Caddo,22017,32.6083,-93.9011,240204,Census Bureau - 2019 Estimate
